State,School Name,Location
Kwara,Royal International College,Ilorin
Kwara,In-Depth International College,Ilorin
Kwara,"Rukayat Science Academy, Odota",Ilorin
Kwara,Montessori Model College,Ilorin
Kwara,"Balogun Model College, Off Taiwo Road",Ilorin
Kwara,"St. James C.A.C Snr, Secondary School",Ilorin
Kwara,Oro Grammar School,Oro
Kwara,Esie/iludun Anglican Grammar School,Oro
Kwara,"Notre Dame Girls’ Secondary School, (oke-Maria)",Oro
Kwara,Government Secondary School,Omu-Aran
Kwara,Comprehensive High School,Ajasse-Ipo
Kwara,Ansarul Islam Grammar School,Ijomu Oro
Kwara,Omu-Aran High School,Omu-Aran
Kwara,Okeya High School,Okeya-Po
Kwara,Oyelagbawo Grammar School,Ilala
Kwara,Government Secondary School,Agbamu
Kwara,Arandun Grammar School,Arandun
Kwara,Iludun-Oro Comprehensive High School,Oro
Kwara,Buari Comprehensive High School,Buari
Kwara,Ansarul Islam Secondary School,Igbonla
Kwara,"Jamaat Nasril Islam Grammar School, Oke-Ola",Oro
Kwara,Aran-Orin Comprehensive High School,Aran-Orin
Kwara,Ofe-Aran Commercial College,Omu-Aran
Kwara,Ogbo Grammar School,Omu-Aran
Kwara,Aperan Comprehensive College,Omu-Aran
Kwara,Ayaki Secondary Grammar School,Okerimi-Oro
Kwara,Agbonda High School,Agbonda
Kwara,Ansarul Islam Secondary Commercial College,Sanmora
Kwara,Community High School,Esie
Kwara,Oro Muslim High School,Oro
Kwara,Jamaat Nasril Islam Secondary School,Eggi-Oyopo
Kwara,Dab-Comprehensive High School,Iddo-Oro
Kwara,Christian Comprehensive High School,Ijomu Oro
Kwara,Government Day Secondary School,Rore
Kwara,Government Day Secondary School,Ijan-Otun
Kwara,Ecwa Girls’ Secondary School,Omu-Aran
Kwara,Government Day Secondary School,Agbele
Kwara,Government Day Secondary School,Ajasse-Ipo
Kwara,Apaarin Community Grammar School,Igbonla
Kwara,Iludun-Oro Anglican Girls’ College,Iludun-Oro
Kwara,Alade College,Ajase-Ipo
Kwara,Government Christian College,Omu-Aran
Kwara,Federal Government Girls’ College,Omu-Aran
Kwara,Thomas Adewumi International College,Oko
Kwara,Ansarrul-Islam Secondary School,Omu-Aran
Kwara,Adeoti College,Omu-Aran
Kwara,Abiola Standard College,Ajase Ipo
Kwara,Living Truth Christ College International,Iludun Oro
Kwara,Banwo Olufunto Ideal College,Ajasse-Ipo
Kwara,Victory Model College,Omu Aran
Kwara,Obi International College,Omu-Aran
Kwara,Baptist Grammar School,Isanlu-Isin
Kwara,Victory Comprehensive College,Edidi
Kwara,Iwo Comprehensive High School,Iwo
Kwara,Isin Community Secondary Commercial School,Egii-Owu-Isin
Kwara,Ijara-Isin High School,Ijara-Isin
Kwara,Oke-Onigbin Secondary School,Oke-Onigbin
Kwara,Comprehensive High School,Oko
Kwara,Olla Secondary Commercial School,Olla
Kwara,Alla Grammar School,Alla
Kwara,Jama’at Nasril Islam Secondary School,Owu-Isin
Kwara,Isanlu-Isin Comprehensive College Isanlu-Isin,Unknown
Kwara,Oke-Aba Secondary School,Oke-Aba
Kwara,Community Secondary School,Oba-Isin
Kwara,Ecwa Secondary School,Odo- Eku
Kwara,Government Unity Secondary School,Kaiama
Kwara,Government Day Secondary School,Kaiama
Kwara,Government Secondary School,Kugiji
Kwara,Kaima Local Government Secondary School,Gwaria
Kwara,Kaima Local Government Senior Secondary School,Bani
Kwara,Ola International College,Kaima
Kwara,Government Secondary School,Malete
Kwara,Government Arabic College,Jebba
Kwara,Awon-Ga High School,Shao
Kwara,Moro Local Government Secondary School,Megida-Ipaiye
Kwara,Moro Local Government Secondary School,Ejidongari
Kwara,Moro Local Government Secondary School,Oloru
Kwara,Government Secondary School,Bode Saadu
Kwara,Government Day Secondary School,Shao
Kwara,Government Day Secondary School,Lanwa
Kwara,United Missionary Church Of Africa Comprehensive High School,Jebba
Kwara,Government Secondary School,Jebba
Kwara,Government Day Secondary School,Okutala
Kwara,"Omega College, Shao",Ilorin
Kwara,Hawawu Memorial College,Tepatan Oyun Ilorin
Kwara,Alaran College,Bode-Saadu
Kwara,Royal Seed High School,Jebba
Kwara,Senior Secondary School,Ore-Asomu
Kwara,Offa Grammar School,Offa
Kwara,Saint Clare’s Anglican Grammar School,Offa
Kwara,Anglican College Of Commerce,Offa
Kwara,Ansaru-Ud-Deen College,Offa
Kwara,Government Secondary School,Offa
Kwara,Olalomi Comprehensive College,Offa
Kwara,Okin High School,Offa
Kwara,Iyeru Grammar School,Offa
Kwara,Offa Community Secondary School,Offa
Kwara,Moremi High School,Offa
Kwara,Nawair-Ud-Deen Grammar School,Offa
Kwara,Government Day Secondary School,Offa
Kwara,Tawakalitu Grammar School,Offa
Kwara,Adesoye College,Offa
Kwara,Federal Polytechnic Staff Secondary School,Offa
Kwara,Taoheed College,Offa
Kwara,Oyeleke Memorial College,Offa
Kwara,Omolabake College,Offa
Kwara,Goodness Royal College,Offa
Kwara,Buks International School,Offa
Kwara,Olaitan Zion College,Offa
Kwara,Adeola College,Offa
Kwara,Mustapha Standard College,Offa
Kwara,Fatima Community College,Ekan-Meje/aran Orin
Kwara,Babalola Memorial (cac) Grammar School,Odo-Owa
Kwara,Iloffa Grammar School,Iloffa
Kwara,Government Secondary School,Idofin
Kwara,Idofin High School,Idofin
Kwara,Anglican Grammar School,Ilale
Kwara,Obaji Comprehensive High School,Ekan-Nla
Kwara,Muslim Community College,Ayedun
Kwara,Orota Community High School,Odo-Owa
Kwara,Iloffa Comprehensive High School,Illofa
Kwara,Jamaat Nasril Islam Comprehensive High School,Odo-Owa
Kwara,"Apostolic Faith Secondary School, Egosi-Ile",Oke Ero
Kwara,Community Senior Secondary School,Egosi- Ile
Kwara,Community Secondary (Snr) School,Imode
Kwara,Erinl-Ile Secondary School,Erin-Ile
Kwara,Oyun Baptist High School,Ijagbo
Kwara,Ojoku Grammar School,Ojoku
Kwara,Government Secondary School,Igosun
Kwara,Government Secondary School,Ipee
Kwara,Ira Grammar School,Ira
Kwara,Ansar-Ud-Deen Islamic High School,Ipee
Kwara,Suraju-Deen College,Erin-Ile
Kwara,"Ikotun High School, Ikotun",Oyun
Kwara,Igosun High School,Igosun
Kwara,Christ Comprehensive Hgh School,Erin-Ile
Kwara,Ansarul Islam College,Ikotun
Kwara,Ipee Baptist Grammar School,Ipee
Kwara,Moje Girls’ High School,Erin-Ile
Kwara,Government Day Secondary School,Igbonna
Kwara,Ansar-Ud-Deen College,Ijagbo
Kwara,Oyun Local Government Secondary School,Ilemona
Kwara,Popoola College,Erin-Ile
Kwara,Glorious Bethel College,Erin-Ile
Kwara,Bimaks International School,Ijagbo
Kwara,Commercial Secondary School,Igbo Owu
Kwara,Patigi Secondary School,Patigi
Kwara,Community Secondary School,Lade
Kwara,Government Secondary School,Kpada
Kwara,Islamiyya College,Patigi
Kwara,The Apostolic Church Secondary School,Patigi
Kwara,"Senior Secondary School,Lata",Patigi
Kwara,"Unique Faithprogressive College, Lade",Patigi
Lagos,Anwar-Ul-Islam (Model) College,Agege
Lagos,Saint Joseph Secondary School,Agege
Lagos,Saka Tinubu Memorial High School,Orile Agege
Lagos,Lagos Baptist Senior Secondary School,Agege
Lagos,Government Senior College,Agege
Lagos,Oniwaya High School,Agege
Lagos,Abibatu Mogaji Millennium Senior Secondary School,Iloro- Agege
Lagos,Orile Agege Community High School,Agege
Lagos,Yewa High School,Agege
Lagos,Dairy Farm Senior Secondary School,Agege
Lagos,Sango Senior Secondary School,Agege
Lagos,State Senior High School,Oyewole Agege
Lagos,Onipetesi High School,Iloro-Agege
Lagos,Girls Senior High School,Iyana Ipaja
Lagos,Jubril Martins High School,Agege
Lagos,Jelly-Las College,Agege
Lagos,Links International School,Agege
Lagos,Folbim High School,Agege
Lagos,Atlas College,Agege
Lagos,"Onibu-Ore Comprehensive High School, Oko-Oba",Agege
Lagos,"A&T College, Tabon-Tabon",Agege
Lagos,Saint Mark College,Agege
Lagos,"Sarah Comprehensive College, Oko Oba",Agege
Lagos,Honey Spring High School,Fagba
Lagos,Rose Valley High School,Agege
Lagos,Adegoke High School,Agege
Lagos,Lagooz College,Orile Agege
Lagos,Ored College,Agege
Lagos,"Glory Emmanuel High School, Oke-Odo",Agege
Lagos,Brilliant Academy,Iloro Agege
Lagos,Abiks High School,Agege
Lagos,Juli Comprehensive College,Agege
Lagos,Golden Stars College,Agege
Lagos,Brighter Hope Comprehensive High School,Ogba-Agege
Lagos,"Fitjoy Academy, Okekoto",Agege
Lagos,"Tofek Secondary School, New Oko Aba",Agege
Lagos,"Ope-Olu Comprehensive Secondary School, Dopemu-Agege",Lagos
Lagos,Darman Model College,Agege
Lagos,Divine Blessed College,Agege
Lagos,Status Comprehensive College,Agege
Lagos,Christ Field Comprehensive College,Agege
Lagos,Lagos Baptist Senior Secondary School Ii,Agege
Lagos,"Normal College, Ijaiye",Ogba-Lagos
Lagos,Oshboug Modern Secondary School,Aguda-Ogba
Lagos,"Roy Faith Platinum College, Oke-Odo",Agege
Lagos,"Fountain Of Wisdom College, Oko-Oba",Agege
Lagos,Hope Dynamic Comprehensive College,Papa Asafa Agege
Lagos,"Pandora Comprehensive College,Mulero",Agege
Lagos,Gaskiya Senior College,Badia
Lagos,"Trinity Secondary School, Araromi",Olodi-Apapa
Lagos,Cardoso Senior High School,Badia
Lagos,Ajeromi Ifelodun Senior High School,Osho Drive
Lagos,Awodi-Ora Senior Secondary School,Cardoso Ajegunle
Lagos,Adeolu Senior Secondary School,Tolu
Lagos,Alakoto High School,Tolu
Lagos,Olodi-Apapa Senior Secondary School,Olodi-Apapa
Lagos,Tincan Island Senior High School,Tolu
Lagos,Unity Senior Secondary School,Tolu
Lagos,Creek Senior High School,Tolu
Lagos,Newland Senior Secondary School,Tolu
Lagos,Mokoya Senior High School,Olodi-Apapa
Lagos,Ojoku Senior High School,Tolu
Lagos,Ojora Memorial Senior Secondary School,Tolu
Lagos,Oluwa Memorial Senior Secondary School,Tolu
Lagos,Oshodi Senior Secondary School,Olodi-Apapa
Lagos,Reservation Senior Secondary School,Tolu
Lagos,Temidire Senior High School,Tolu
Lagos,Expressway Senior Secondary School,Tolu
Lagos,Hope Bay College,Ajegunle Apapa
Lagos,High Achievers College,Apapa Ajegunle
Lagos,"Ekum College, Amukoko",Lagos
Lagos,De-Light International Secondary School,Olodi-Apapa
Lagos,"First Foundation College, Ajegunle",Apapa
Lagos,Kalac-Loyola Secondary School,Olodi-Apapa
Lagos,Noel College Of Arts & Science,Orile Iganmu
Lagos,"Moonlight College, Wowo Street",Olodi Apapa
Lagos,Topfield College,Ajegunle
Lagos,Leonard Umunna College,Apapa
Lagos,Oloye Comprehensive College,Sari Iganmu
Lagos,Rybeka Model College,Apapa
Lagos,Bola Ige Millennium Senior Secondary School,Tolu
Lagos,"Johnson Grammar School, Alaba Oro",Lagos
Lagos,Umbrella Comprehensive High School,Olodi Apapa
Lagos,Chambers College,Amukoko
Lagos,Julewubi Foundation College,Amukoko
Lagos,Dorcas Memorial College,Awodi-Ora
Lagos,"Infant Jesus College, Ajegunle",Apapa
Lagos,"Kingston High School, Alaba Oro",Lagos
Lagos,Highstone College,Ajegunle
Lagos,"Sunfab College, Alafia B/Stop",Orile
Lagos,Caro Favoured College,Ajegunle
Lagos,Emdee College,Apapa
Lagos,"Festlad College, Orile-Iganmu",Lagos
Lagos,Patjoe High School,Olodi-Apapa
Lagos,Cedec International Secondary School,Olodi-Apapa
Lagos,Marian Academy,Ijora Badiya
Lagos,St. Ambrose College,Orile Iganmu
Lagos,Cardoso Catholic Secondaryschool,Ajegunle
Lagos,Prince Charles Secondary School,Olodi-Apapa
Lagos,Orire College,Sari Iganmu
Lagos,Victory Progressive College,Ajegunle
Lagos,Awori Anglican Comprehensive High School,Ipaja
Lagos,Command Secondary School,Ipaja
Lagos,Abesan Senior High School,Ipaja
Lagos,Alimosho Senior Grammar School,Gowon Estate
Lagos,Community Grammar School,Akowonjo
Lagos,Community Senior Grammar School,Ipaja
Lagos,State Senior High School,Gowon Estate
Lagos,Igando Community Senior High School,Igando-Ikotun
Lagos,Sasa Community Senior High School,Sasa
Lagos,Oke-Odo Senior High School,Oke Odo
Lagos,Lagos State Model Senior College,Meiran
Lagos,"Chrisland College, Idimu",Lagos
Lagos,Egan Senior Grammar School,Egan
Lagos,Ikotun Senior High School,Ikotun
Lagos,Doregos Private Academy,Ipaja
Lagos,Topmost International Comprehensive Secondary School,Ipaja
Lagos,Lerato Comprehensive College,Ijaiye-Ojokoro
Lagos,"Modern Age College, Baruwa",Ipaja
Lagos,Saint Francis Catholic Secondary School,Idimu
Lagos,Gec Comprehensive College,Ipaja
Lagos,Sunbeam Comprehensive College,Sasa
Lagos,High Grade Secondary School,Akowonjo
Lagos,"Bamaka International College, Abesan",Ipaja
Lagos,Josemaria College,Idimu
Lagos,Ikotun Comprehensive College,Ikotun
Lagos,Saint Michael’s Model College,Egbeda
Lagos,Legacy High School,Akowonjo
Lagos,Pacific Comprehensive College,Bammeke
Lagos,Latmos Comprehensive College,Egbe
Lagos,"Saint Saviour’s High School, Alagbada",Ikotun
Lagos,Elias International Secondary School,Okeodo
Lagos,Good Shephered Comprehensive High School,Meiran
Lagos,Tomia Community Senior Secondary School,Alagbado
Lagos,Ijegun Comprehensive Senior High School,Ijegun
Lagos,High Class Comprehensive High School,Ikotun
Lagos,Baptist Model High School,Ijegun
Lagos,Dee Unique College,Ipaja
Lagos,Konsol Private College,Egbeda
Lagos,Tunyo Comprehensive College,Egan
Lagos,Laurels Academy,Akowonjo
Lagos,Elibel Comprehensive Academy,Abesan-Ipaja
Lagos,Medal Merit High School,Igando
Lagos,"Yetkem High School, Ajasa/surulere Town",Alagbado
Lagos,Living-Spring Comprehensive College,Ikotun
Lagos,"Remade High School, Egan",Lagos
Lagos,"Sound Hope Private Academy, Baruwa",Ipaja
Lagos,"Sweet Valley College, Ikotun",Lagos
Lagos,Queenmaris College,Ikotun
Lagos,"Mandate Private College, Obadore",Lagos
Lagos,Ifesowapo/Aboru Senior Secondary School,Aboru
Lagos,"Great Grace Private High School, Onikanga",Ayobo Lagos
Lagos,"Royal Comprehensive College, Candos",Baruwa Ipaja
Lagos,"Olorunfunmi Senior Grammar School, Sanusi Street",Idimu
Lagos,"Kinsol High School, Agodo, Egbe",Lagos
Lagos,"St. Alphonsus Liguori Private Secondary School, Aboru",Iyana Ipaja
Lagos,"Prime Focus Comprehensive Academy, Fatolu",Ipaja
Lagos,"Roshallom International Secondary School, Gowon Estate",Ipaja
Lagos,Angels College,Oke-Odo
Lagos,Sigma Bond Academy,Idimu
Lagos,"Foldemi Private College, Abaranje Road",Ikotun
Lagos,Meiran Community Senior High School,Meiran
Lagos,Royal Rainbow High School,Agodo Egba
Lagos,Flourescent Comprehensive Private Academy,Ipaja
Lagos,First Zion High School,Ijegun
Lagos,Fanlot Comprehensive High School,Abule-Egba
Lagos,"Bejide Memorial College, Isheri Olofin",Lasu Road
Lagos,United Universal College,Ikotun
Lagos,Meu Victory Comprehensive College,Idimu
Lagos,Skylight Comprehensive College,Ikola Ipaja
Lagos,Westminster College,Ikotun
Lagos,Emmanuel Comprehensive College,Ipaja
Lagos,Global Excellence Comprehensive College,Ipaja
Lagos,Akinrotoye Memorial High School,Ayobo
Lagos,Wetland Comprehensive College,Obadare
Lagos,Tadey International College,Alimosho
Lagos,Bols International College,Ipaja
Lagos,Ferscoat Comprehensive Academy,Ipaja
Lagos,"Renics College, Gowon Estate",Ipaja
Lagos,"Prime Amos Grammar School, Omiata",Agbelekale
Lagos,Blessed Trinity Comprehensive High School,Isheri
Lagos,Ejiflox College,Egan
Lagos,Cal College,Egbeda
Lagos,Toklak Private Comprehensive College,Alimoso
Lagos,Toamy Private College,Egbe
Lagos,Christ Academy High School,Ikotun
Lagos,Towergate Secondary School,Ipaja
Lagos,Palm-Ville College,Alimosho
Lagos,Intelligent High School,Idimu
Lagos,Fortune Private College,Ikotun
Lagos,Spring Board College,Egbe
Lagos,Krisbethel College,Ipaja
Lagos,God’s Blessing International School,Ayobo
Lagos,Markin Grace College,Isheri Osun
Lagos,"Liberty College, Ayobo",Alimoso
Lagos,Green Pasture High School,Ijegun
Lagos,Egbeda Millennium Senior School,Egbeda
Lagos,Ogunlade College,Ijegun
Lagos,Awori-Ajeromi Senior Grammar School,Agboju
Lagos,Amuwo Senior Grammar School,Agboju
Lagos,Dr. Lucas Memorial Senior Grammar School,Kirikiri Town
Lagos,Festac Senior College,Festac
Lagos,Agboju Senior Secondary School,Agboju
Lagos,Ivory Senior Grammar School,Ibeshe
Lagos,Unity Senior Grammar School,Amuwo
Lagos,Amuwo-Odofin Senior Secondary School,Mile
Lagos,Festac Senior Girls Secondary School,Festac
Lagos,Festac Senior Grammar School,Festac-Town
Lagos,Imoye Senior High School,Mile
Lagos,Kuje Senior Secondary School,Agboju
Lagos,Odofin Senior Secondary School,Mile
Lagos,Satellite Town Senior Secondary School,Satelite Town
Lagos,Amuwo-Odofin Community Senior Secondary School,Amuwo Odofin
Lagos,Amuwo-Odofin Senior High School,Amuwo Odofin
Lagos,Igbologun Senior Secondary School,Igbologun
Lagos,"Nigerian Navy Secondary School, Navy Town",Ojo
Lagos,Navy Town Senior Secondary School,Navy Town
Lagos,"King’s High School, Satellite Town",Lagos
Lagos,"Saint Jude’s Private Secondary School, Festac Town",Lagos
Lagos,"Tendertouch College, Festac Town",Lagos
Lagos,"Earlylife Secondary School, Festac Town",Lagos
Lagos,"Mason College, Festac Town",Lagos
Lagos,Universal-Muslim Comprehensive High School,Agboju
Lagos,"S-Tee High School, Festac Town",Lagos
Lagos,Scottfield International School,Amuwo-Odofin
Lagos,Stepping Stone College,Satellite Town
Lagos,Doseg International College,Amuwo-Odofin
Lagos,Pat’s Private Secondary School,Agboju Amuwo
Lagos,Ambassador College,Festac Town Lagos
Lagos,The Learningfield Secondary School,Satellite Town
Lagos,Hopebay College,Maza-Maza
Lagos,Junifpride International Private School,Festac Town
Lagos,Radiance High School,Festac Town
Lagos,The Bliss Co-Educational Secondary School,Abule
Lagos,"A. A. International School, Marwa Way",Satelite
Lagos,Saint Margaret Secondary School,Amuwo Agboju
Lagos,"Leads College, Ijegun Village",Satelite
Lagos,Bookman Academy,Lagos
Lagos,Darman Model College,Satellite Town
Lagos,Loral International Secondary School,Festac Town
Lagos,Kabe College,Festac Town
Lagos,"Great Trinity College, Kirikiri",Lagos
Lagos,Jomal Comprehensive College,Festac
Lagos,Golden Step Secondary School,Amuwo-Odofin
Lagos,Kingstep School,Festac
Lagos,Whitefield High School,Amuwo- Odofin
